"anyo","mes","dia","temp","maxtemp","mintemp","hum","wspd","wdir","wdire","presion","precip","fog","rain","snow"
"2008","12","19","6","13","-1","63","2","48","NE","1029.34","0.0","0","0","0"
"2008","12","20","7","15","-1","61","1","10","North","1032.21","0.0","0","0","0"
"2008","12","21","10","19","2","56","1","-1","Variable","1031.37","0.0","0","0","0"
"2008","12","22","10","18","1","35","1","-1","Variable","1029.58","0.0","0","0","0"
"2008","12","23","8","17","-1","41","0","-1","Variable","1026.97","0.0","0","0","0"
"2008","12","24","8","15","0","42","2","10","North","1025.37","0.0","0","0","0"
"2008","12","25","4","13","-4","54","2","225","SW","1018.63","0.0","0","0","0"
"2008","12","26","2","8","-4","64","3","63","ENE","1011.81","0.0","0","0","0"
"2008","12","27","5","8","2","74","10","88","East","1011.77","0.0","0","0","0"
"2008","12","28","6","8","4","68","4","49","NE","1014.00","0.0","0","0","0"
"2008","12","29","7","9","5","88","1","-1","Variable","1021.52","0.0","0","0","0"
"2008","12","30","9","11","7","82","2","102","ESE","1024.55","0.0","0","0","0"
"2008","12","31","8","10","7","76","6","74","ENE","1021.89","0.0","0","0","0"
"2009","01","01","8","10","6","84","0","260","West","1021.33","0.0","0","0","0"
"2009","01","02","10","13","6","82","0","-1","Variable","1018.79","0.0","0","0","0"
"2009","01","03","8","9","6","96","2","13","NNE","1013.16","0.0","1","1","0"
"2009","01","04","6","10","2","54","5","44","NE","1017.13","0.0","0","0","0"
"2009","01","05","3","6","0","95","1","110","ESE","1015.66","0.0","1","0","0"
"2009","01","06","3","7","-1","57","4","350","North","1011.72","0.0","0","0","0"
"2009","01","07","0","5","-5","46","4","7","North","1013.03","0.0","0","0","0"
"2009","01","08","-2","2","-6","58","3","56","NE","1014.93","0.0","0","0","0"
"2009","01","09","-1","0","-2","94","3","36","NE","1016.61","0.0","0","0","1"
"2009","01","10","-2","2","-6","84","3","62","ENE","1020.47","0.0","1","0","0"
"2009","01","11","3","8","-2","64","6","31","NNE","1028.88","0.0","0","0","0"
"2009","01","12","2","8","-5","65","1","-1","Variable","1027.31","0.0","0","0","0"
"2009","01","13","0","3","-2","94","1","234","SW","1019.91","0.0","1","1","1"
"2009","01","14","1","3","-1","99","3","214","SW","1020.87","0.0","1","0","0"
"2009","01","15","2","5","0","78","3","94","East","1016.16","0.0","0","0","0"
"2009","01","16","3","9","-3","70","2","62","ENE","1020.28","0.0","0","0","0"
"2009","01","17","4","11","-2","69","3","284","WNW","1023.66","0.0","0","0","0"
"2009","01","18","4","9","-2","89","3","230","SW","1023.03","0.0","1","0","0"
"2009","01","19","8","10","7","97","22","227","SW","1009.16","0.0","0","1","0"
"2009","01","20","3","6","0","56","17","275","West","1004.78","0.0","0","0","0"
"2009","01","21","2","7","-3","54","16","278","West","1016.07","0.0","0","0","0"
"2009","01","22","6","10","3","99","22","232","SW","1012.48","0.0","1","1","0"
"2009","01","23","12","14","10","87","32","233","SW","1008.29","0.0","0","0","0"
"2009","01","24","8","11","4","42","29","277","West","1009.87","0.0","0","0","0"
"2009","01","25","5","7","3","75","16","240","WSW","1000.87","0.0","0","1","0"
"2009","01","26","5","10","0","62","16","258","WSW","1010.45","0.0","0","0","0"
"2009","01","27","8","11","4","62","27","264","West","1018.03","0.0","0","0","0"
"2009","01","28","10","14","6","89","20","237","WSW","1017.81","0.0","0","0","0"
"2009","01","29","12","16","9","87","19","236","SW","1016.52","0.0","0","1","0"
"2009","01","30","10","14","5","80","4","121","ESE","1011.26","0.0","1","0","0"
"2009","01","31","7","10","4","70","18","253","WSW","1005.21","0.0","0","1","0"
"2009","02","01","2","3","0","100","10","92","East","991.38","0.0","0","1","1"
"2009","02","02","5","7","3","95","5","345","NNW","989.55","0.0","0","1","0"
"2009","02","03","4","6","1","90","12","219","SW","1000.28","0.0","0","0","0"
"2009","02","04","6","9","2","86","19","197","SSW","997.26","0.0","0","1","0"
"2009","02","05","5","7","3","84","8","186","South","996.09","0.0","0","1","0"
"2009","02","06","2","5","-1","85","20","262","West","995.33","0.0","0","1","1"
"2009","02","07","2","6","-1","52","16","285","WNW","1005.03","0.0","0","0","0"
"2009","02","08","6","9","2","65","25","254","WSW","1014.48","0.0","0","0","0"
"2009","02","09","8","11","6","87","20","231","SW","1018.56","0.0","1","0","0"
"2009","02","10","8","12","5","47","16","290","WNW","1022.25","0.0","0","0","0"
"2009","02","11","6","11","1","50","11","300","WNW","1025.06","0.0","0","0","0"
"2009","02","12","6","14","-1","54","3","20","NNE","1021.76","0.0","0","0","0"
"2009","02","13","8","16","1","46","3","22","NNE","1019.55","0.0","0","0","0"
"2009","02","14","9","17","1","43","1","314","NW","1017.74","0.0","0","0","0"
"2009","02","15","8","13","2","59","5","95","East","1020.16","0.0","0","0","0"
"2009","02","16","5","11","-1","62","2","237","WSW","1021.28","0.0","0","0","0"
"2009","02","17","6","14","-1","41","3","242","WSW","1023.48","0.0","0","0","0"
"2009","02","18","10","19","0","50","3","224","SW","1019.84","0.0","0","0","0"
"2009","02","19","9","17","1","41","1","328","NNW","1019.55","0.0","0","0","0"
"2009","02","20","8","12","3","70","6","83","East","1023.33","0.0","0","0","0"
"2009","02","21","8","16","1","58","1","283","WNW","1026.71","0.0","0","0","0"
"2009","02","22","8","15","2","40","3","281","West","1028.34","0.0","0","0","0"
"2009","02","23","10","18","1","50","2","185","South","1019.30","0.0","0","0","0"
"2009","02","24","10","18","2","49","2","191","South","1016.24","0.0","0","0","0"
"2009","02","25","10","17","3","68","5","115","ESE","1023.65","0.0","0","0","0"
"2009","02","26","9","16","2","57","2","84","East","1025.27","0.0","0","0","0"
"2009","02","27","10","19","1","42","2","85","East","1018.10","0.0","0","0","0"
"2009","02","28","10","13","7","56","4","208","SSW","1011.30","0.0","0","0","0"
"2009","03","01","10","12","7","82","16","229","SW","1012.19","0.0","0","1","0"
"2009","03","02","7","11","3","76","3","73","ENE","1016.22","0.0","0","0","0"
"2009","03","03","7","9","5","88","8","5","North","1013.39","0.0","0","1","0"
"2009","03","04","8","11","4","75","24","256","WSW","999.06","0.0","0","0","0"
"2009","03","05","6","9","3","57","30","286","WNW","1000.12","0.0","0","1","0"
"2009","03","06","9","14","4","52","17","314","NW","1011.00","0.0","0","0","0"
"2009","03","07","13","19","7","43","9","348","NNW","1018.48","0.0","0","0","0"
"2009","03","08","11","19","3","58","4","245","WSW","1018.42","0.0","0","0","0"
"2009","03","09","13","20","6","41","6","38","NE","1021.41","0.0","0","0","0"
"2009","03","10","11","19","3","45","2","198","SSW","1023.28","0.0","0","0","0"
"2009","03","11","13","21","5","36","2","341","NNW","1022.61","0.0","0","0","0"
"2009","03","12","14","21","6","41","3","55","NE","1023.17","0.0","0","0","0"
"2009","03","13","14","22","6","45","2","198","SSW","1022.69","0.0","0","0","0"
"2009","03","14","15","24","6","43","2","220","SW","1021.32","0.0","0","0","0"
"2009","03","15","16","22","11","39","4","68","ENE","1022.52","0.0","0","0","0"
"2009","03","16","15","23","7","44","3","121","ESE","1022.13","0.0","0","0","0"
"2009","03","17","12","18","7","43","6","121","ESE","1026.23","0.0","0","0","0"
"2009","03","18","12","19","5","42","4","103","ESE","1022.22","0.0","0","0","0"
"2009","03","19","12","21","3","45","2","226","SW","1017.57","0.0","0","0","0"
"2009","03","20","16","24","8","35","3","343","NNW","1017.00","0.0","0","0","0"
"2009","03","21","14","20","7","34","6","96","East","1018.39","0.0","0","0","0"
"2009","03","22","12","18","6","39","5","74","ENE","1023.32","0.0","0","0","0"
"2009","03","23","13","20","6","37","3","65","ENE","1020.94","0.0","0","0","0"
"2009","03","24","14","21","7","37","6","67","ENE","1016.00","0.0","0","0","0"
"2009","03","25","12","20","3","38","4","359","North","1016.41","0.0","0","0","0"
"2009","03","26","14","23","6","32","4","198","SSW","1015.97","0.0","0","0","0"
"2009","03","27","15","24","6","37","8","225","SW","1010.44","0.0","0","0","0"
"2009","03","28","12","19","4","61","8","9","North","999.48","0.0","0","1","0"
"2009","03","29","6","10","3","48","10","38","NE","1004.73","0.0","0","0","0"
"2009","03","30","7","10","4","58","8","56","NE","1011.62","0.0","0","1","0"
"2009","03","31","8","12","4","44","7","50","NE","1013.07","0.0","0","0","0"
"2009","04","01","9","16","2","44","3","243","WSW","1012.31","0.0","0","0","0"
"2009","04","02","10","17","4","48","3","114","ESE","1014.26","0.0","0","0","0"
"2009","04","03","14","21","6","47","6","255","WSW","1018.19","0.0","0","0","0"
"2009","04","04","15","22","8","44","3","203","SSW","1020.70","0.0","0","0","0"
"2009","04","05","16","22","9","44","8","232","SW","1018.30","0.0","0","0","0"
"2009","04","06","15","22","8","44","9","243","WSW","1012.36","0.0","0","1","0"
"2009","04","07","11","14","8","48","14","320","NW","1013.40","0.0","0","0","0"
"2009","04","08","10","19","1","46","2","168","SSE","1017.21","0.0","0","0","0"
"2009","04","09","13","20","6","50","7","186","South","1011.73","0.0","0","0","0"
"2009","04","10","8","11","4","79","20","254","WSW","1004.73","0.0","0","1","0"
"2009","04","11","8","13","3","45","14","305","NW","1008.00","0.0","0","0","0"
"2009","04","12","7","13","1","41","7","324","NW","1013.56","0.0","0","0","0"
"2009","04","13","10","19","2","43","6","228","SW","1012.40","0.0","0","0","0"
"2009","04","14","9","12","6","79","13","216","SW","1006.79","0.0","0","1","0"
"2009","04","15","8","12","4","75","17","226","SW","1006.79","0.0","0","1","0"
"2009","04","16","8","12","4","75","16","222","SW","1011.10","0.0","0","1","0"
"2009","04","17","8","13","2","69","10","251","WSW","1015.06","0.0","1","1","0"
"2009","04","18","10","16","5","63","8","249","WSW","1013.94","0.0","1","1","0"
"2009","04","19","11","16","6","53","5","24","NNE","1018.37","0.0","0","1","0"
"2009","04","20","12","18","7","47","5","347","NNW","1022.41","0.0","0","0","0"
"2009","04","21","13","20","6","39","4","354","North","1023.27","0.0","0","0","0"
"2009","04","22","14","23","6","35","4","72","ENE","1021.64","0.0","0","0","0"
"2009","04","23","16","25","7","29","4","197","SSW","1020.13","0.0","0","0","0"
"2009","04","24","16","25","8","35","6","229","SW","1011.93","0.0","0","0","0"
"2009","04","25","12","18","6","46","14","239","WSW","1007.59","0.0","0","0","0"
"2009","04","26","9","12","6","68","8","257","WSW","1010.28","0.0","0","1","0"
"2009","04","27","10","18","3","46","14","271","West","1013.27","0.0","0","0","0"
"2009","04","28","13","18","8","47","19","280","West","1013.39","0.0","0","0","0"
"2009","04","29","15","21","9","46","14","253","WSW","1017.73","0.0","0","0","0"
"2009","04","30","12","17","8","67","15","248","WSW","1018.22","0.0","0","0","0"
"2009","05","01","13","19","7","40","10","34","NE","1023.00","0.0","0","0","0"
"2009","05","02","16","23","9","39","7","46","NE","1025.23","0.0","0","0","0"
"2009","05","03","18","25","10","32","4","81","East","1022.58","0.0","0","0","0"
"2009","05","04","19","26","12","35","5","23","NNE","1022.00","0.0","0","0","0"
"2009","05","05","18","27","10","31","7","39","NE","1022.82","0.0","0","0","0"
"2009","05","06","22","29","14","35","5","217","SW","1022.06","0.0","0","0","0"
"2009","05","07","22","29","15","35","6","229","SW","1018.63","0.0","0","0","0"
"2009","05","08","22","28","16","35","8","205","SSW","1015.52","0.0","0","0","0"
"2009","05","09","20","26","13","41","12","204","SSW","1015.12","0.0","0","1","0"
"2009","05","10","18","23","12","62","7","189","South","1013.09","0.0","0","1","0"
"2009","05","11","17","23","11","52","12","211","SSW","1011.61","0.0","0","0","0"
"2009","05","12","16","23","10","49","7","236","SW","1013.65","0.0","0","0","0"
"2009","05","13","16","23","9","40","10","239","WSW","1013.70","0.0","0","0","0"
"2009","05","14","14","19","10","38","18","296","WNW","1013.56","0.0","0","0","0"
"2009","05","15","16","23","8","32","7","286","WNW","1015.97","0.0","0","0","0"
"2009","05","16","18","26","10","28","8","216","SW","1015.47","0.0","0","0","0"
"2009","05","17","18","23","12","43","19","231","SW","1016.39","0.0","0","0","0"
"2009","05","18","18","25","10","33","7","232","SW","1017.76","0.0","0","0","0"
"2009","05","19","20","28","11","29","6","186","South","1017.77","0.0","0","0","0"
"2009","05","20","24","33","14","33","6","236","SW","1015.37","0.0","0","0","0"
"2009","05","21","24","30","18","36","6","234","SW","1014.10","0.0","0","0","0"
"2009","05","22","24","31","16","34","4","233","SW","1012.67","0.0","0","0","0"
"2009","05","23","15","18","12","75","7","125","SE","1016.32","0.0","0","1","0"
"2009","05","24","18","23","12","58","6","204","SSW","1015.68","0.0","0","0","0"
"2009","05","25","17","23","11","49","9","238","WSW","1017.48","0.0","0","0","0"
"2009","05","26","16","23","9","43","5","20","NNE","1022.41","0.0","0","0","0"
"2009","05","27","18","26","9","27","10","31","NNE","1024.79","0.0","0","0","0"
"2009","05","28","21","29","13","27","8","87","East","1023.84","0.0","0","0","0"
"2009","05","29","24","31","16","31","7","103","ESE","1019.33","0.0","0","0","0"
"2009","05","30","24","32","16","32","4","316","NW","1014.45","0.0","0","1","0"
"2009","05","31","24","32","16","34","6","5","North","1014.48","0.0","0","0","0"
"2009","06","01","24","33","16","26","6","310","NW","1015.87","0.0","0","0","0"
"2009","06","02","24","32","17","25","6","345","NNW","1015.76","0.0","0","0","0"
"2009","06","03","24","32","17","30","7","234","SW","1015.06","0.0","0","0","0"
"2009","06","04","23","28","18","37","8","237","WSW","1012.34","0.0","0","0","0"
"2009","06","05","19","23","15","49","22","234","SW","1009.20","0.0","0","1","0"
"2009","06","06","15","20","10","58","19","234","SW","1008.29","0.0","0","1","0"
"2009","06","07","16","22","10","50","15","218","SW","1012.70","0.0","0","0","0"
"2009","06","08","14","18","10","60","24","226","SW","1012.00","0.0","0","1","0"
"2009","06","09","16","22","9","41","12","225","SW","1018.16","0.0","0","0","0"
"2009","06","10","21","29","13","38","15","223","SW","1021.06","0.0","0","0","0"
"2009","06","11","24","33","14","34","4","213","SSW","1022.71","0.0","0","0","0"
"2009","06","12","28","36","19","29","5","263","West","1020.45","0.0","0","0","0"
"2009","06","13","28","37","20","25","5","141","SE","1018.94","0.0","0","1","0"
"2009","06","14","27","31","23","37","6","345","NNW","1018.50","0.0","0","0","0"
"2009","06","15","25","32","18","40","5","303","WNW","1018.27","0.0","0","1","0"
"2009","06","16","24","29","19","66","7","52","NE","1019.58","0.0","0","1","0"
"2009","06","17","26","33","18","41","4","224","SW","1020.97","0.0","0","0","0"
"2009","06","18","30","38","21","32","7","214","SW","1020.61","0.0","0","1","0"
"2009","06","19","28","37","20","33","4","280","West","1019.79","0.0","0","0","0"
"2009","06","20","28","35","20","37","7","359","North","1018.84","0.0","0","0","0"
"2009","06","21","24","32","15","23","8","35","NE","1020.29","0.0","0","0","0"
"2009","06","22","25","34","16","25","7","328","NNW","1019.06","0.0","0","0","0"
"2009","06","23","27","34","20","26","10","240","WSW","1015.36","0.0","0","0","0"
"2009","06","24","24","31","17","32","20","232","SW","1012.62","0.0","0","0","0"
"2009","06","25","22","27","17","44","17","225","SW","1013.16","0.0","0","0","0"
"2009","06","26","20","26","14","39","11","230","SW","1015.29","0.0","0","0","0"
"2009","06","27","22","30","15","33","7","226","SW","1015.73","0.0","0","0","0"
"2009","06","28","20","30","11","40","12","227","SW","1016.60","0.0","0","0","0"
"2009","06","29","25","32","18","38","6","245","WSW","1017.85","0.0","0","0","0"
"2009","06","30","27","34","20","37","8","234","SW","1020.03","0.0","0","0","0"
"2009","07","01","27","34","20","36","7","227","SW","1020.40","0.0","0","0","0"
"2009","07","02","27","34","20","33","13","228","SW","1018.65","0.0","0","0","0"
"2009","07","03","27","34","20","32","11","232","SW","1016.66","0.0","0","0","0"
"2009","07","04","26","33","19","38","15","227","SW","1014.77","0.0","0","0","0"
"2009","07","05","24","31","16","34","11","242","WSW","1014.74","0.0","0","0","0"
"2009","07","06","23","31","15","41","11","224","SW","1013.47","0.0","0","0","0"
"2009","07","07","24","31","18","36","4","204","SSW","1014.03","0.0","0","0","0"
"2009","07","08","24","32","17","38","8","344","NNW","1015.90","0.0","0","0","0"
"2009","07","09","26","34","19","34","8","272","West","1017.47","0.0","0","0","0"
"2009","07","10","26","34","19","33","7","198","SSW","1018.03","0.0","0","0","0"
"2009","07","11","27","34","20","28","9","229","SW","1017.71","0.0","0","0","0"
"2009","07","12","26","35","17","21","8","230","SW","1016.45","0.0","0","0","0"
"2009","07","13","28","36","19","25","11","214","SW","1013.35","0.0","0","0","0"
"2009","07","14","24","30","18","29","16","233","SW","1014.34","0.0","0","0","0"
